family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-00,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7206,801,8007,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-00,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,12044,1717,13761,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-01,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,4,6,4,0,34264,22416,56680,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-01,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3216,1342,4558,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7199,991,8190,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,10910,1130,12040,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,3,8,3,1,70147,10204,80351,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,2,1,0,11226,10545,21771,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7439,1004,8443,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,7314,1193,8507,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,3,8,3,1,73099,33857,106956,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,3,0
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,2,1,0,8979,4777,13756,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,12819,2009,14828,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,11923,1578,13501,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,63099,32561,95660,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,4,0
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,0,52702,6158,58860,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_contract_allowed_price,4,0
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,4,3,0,17881,2362,20243,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,16941,2408,19349,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,44190,51266,95456,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,0,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,unavailable,0,,1,2,5,2,0,20260,40163,60423,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,finish,1,1,,,8,3,0,51883,87826,139709,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,21480,6042,27522,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,73862,16922,90784,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,141597,24714,166311,3,,,,2,1,1,1,1,1,0,0,5,0,0,unreachable,set_expedited_delivery_days,1,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,finish,1,1,,,4,3,0,27711,7015,34726,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,19961,3640,23601,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,66819,56636,123455,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,2,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,94041,22438,116479,3,,,,2,2,2,1,1,1,0,0,3,0,1,unreachable,set_expedited_delivery_days,2,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,finish,1,1,,,8,6,1,90844,21093,111937,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,20867,4996,25863,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,52034,35038,87072,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,3,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,unavailable,0,,1,4,8,4,1,89890,18966,108856,3,,,,2,1,1,1,1,1,1,0,3,0,0,unreachable,set_expedited_delivery_days,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,3,1,39151,77980,117131,4,,,,1,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,3,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,8,5,0,64094,57792,121886,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,unavailable,0,,1,5,8,5,1,77031,42650,119681,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,59328,7032,66360,3,,,,2,1,1,1,1,1,0,0,5,0,0,unreachable,set_expedited_delivery_days,4,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,2,1,33024,92770,125794,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,4,0
semantic,glm-5.2,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,5,4,0,31875,6453,38328,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3215,1280,4495,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,2,3,2,0,13359,3358,16717,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7168,648,7816,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,7009,858,7867,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3214,886,4100,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3214,1129,4343,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,11469,1050,12519,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,11357,1114,12471,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3218,964,4182,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3218,906,4124,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7202,725,7927,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,7054,885,7939,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3211,615,3826,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3211,1189,4400,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,13226,2195,15421,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,19628,3254,22882,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,93162,23747,116909,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,4,6,4,1,40410,7226,47636,3,,,,1,1,1,1,0,1,1,0,2,0,0,unreachable,set_goods_receipt_quantity,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,4,3,0,22250,3806,26056,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,5,4,0,28964,4437,33401,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,4,8,4,1,68823,10647,79470,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,0,0
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,63885,11861,75746,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_purchase_approval_threshold,0,0
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7472,960,8432,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,12258,1759,14017,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,1,4,1,0,27858,11562,39420,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,2,1,0,9003,3867,12870,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7102,664,7766,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,6833,753,7586,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,1,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,1,2,1,0,9378,9792,19170,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,3,0,0,9855,34219,44074,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7139,705,7844,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,6848,670,7518,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,2,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,1,2,1,0,8358,2652,11010,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,unavailable,0,,1,3,7,3,1,44967,28592,73559,3,,,,1,1,1,1,0,1,1,0,2,0,0,unreachable,set_purchase_approval_threshold,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,7125,626,7751,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,6872,691,7563,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,3,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,7,6,0,63788,13844,77632,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,0,52549,5453,58002,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_purchase_approval_threshold,4,0
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,4,3,0,19955,2802,22757,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17328,2267,19595,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,4,1
semantic,glm-5.2,stateful-procurement_suppliers-set_supplier_certification_level-00,procurement-certification-vs-quote,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,50987,6785,57772,3,,,,4,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,0,1
semantic,glm-5.2,stateful-procurement_suppliers-set_supplier_certification_level-00,procurement-certification-vs-quote,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,0,53246,6906,60152,3,,,,4,1,1,1,1,0,0,0,,0,1,unreachable,set_supplier_certification_level,0,0
