family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
structural,glm-5.2,finance_ledger-reconciliation_status-00,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7189,1157,8346,27,3,0,3,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,1
structural,glm-5.2,finance_ledger-reconciliation_status-00,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,3,8,3,1,76333,3809,80142,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,0
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,baseline,finish,1,1,,,2,1,0,7131,278,7409,10,3,0,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,no-gold,unavailable,0,,1,2,3,2,0,13363,2689,16052,9,3,0,0,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33354,681,34035,30,3,3,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,sub-operations-first-only,unavailable,0,,1,4,5,4,0,43603,3204,46807,28,3,1,2,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,sub-operations-no-first,unavailable,0,,1,5,7,5,1,70754,5767,76521,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7188,1405,8593,27,3,0,3,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-01,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,74627,2861,77488,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,0
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,baseline,finish,1,1,,,2,1,0,7135,329,7464,10,3,0,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,no-gold,unavailable,0,,1,2,6,2,0,34686,4916,39602,9,3,0,0,,,,,,,,,,,,unreachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33304,586,33890,30,3,3,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15159,1335,16494,28,3,1,2,,,,,,,,,,,,unreachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,sub-operations-no-first,unavailable,0,,1,5,7,5,1,81564,9927,91491,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7189,1980,9169,27,3,0,3,,,,,,,,,,,,unreachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-02,,finance_ledger,sub-operations-no-last,unavailable,0,,1,2,3,2,0,23935,2023,25958,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,2,1
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,baseline,finish,1,1,,,2,1,0,7154,337,7491,10,3,0,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,0,1
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3255,1623,4878,9,3,0,0,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,1
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33358,743,34101,30,3,3,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,0,1
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,sub-operations-first-only,unavailable,0,,1,6,8,6,1,96377,10894,107271,28,3,1,2,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,1
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,sub-operations-no-first,unavailable,0,,1,6,8,6,1,110283,12385,122668,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,1
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,sub-operations-no-gold,budget_exhausted,0,,0,3,8,3,1,74737,4060,78797,27,3,0,3,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,0
structural,glm-5.2,finance_ledger-reconciliation_status-03,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,74420,2655,77075,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,0,0
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,baseline,finish,1,1,,,2,1,0,7091,300,7391,10,3,0,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,no-gold,budget_exhausted,0,,0,6,8,6,0,38302,2639,40941,9,3,0,0,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,0
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33453,755,34208,30,3,3,0,,,,,,,,,,,,reachable,resolve_reconciliation_status,1,1
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,sub-operations-first-only,budget_exhausted,0,,0,5,8,5,0,90588,6611,97199,28,3,1,2,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,0
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,sub-operations-no-first,budget_exhausted,0,,0,6,8,6,0,90955,7227,98182,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,0
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,sub-operations-no-gold,budget_exhausted,0,,0,4,8,4,1,77979,4719,82698,27,3,0,3,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,0
structural,glm-5.2,finance_ledger-reconciliation_status-04,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,72588,2191,74779,29,3,2,1,,,,,,,,,,,,unreachable,resolve_reconciliation_status,1,0
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,baseline,finish,1,1,,,2,1,0,7126,319,7445,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,no-gold,unavailable,0,,1,6,7,6,0,35380,4658,40038,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33254,594,33848,30,3,3,0,,,,,,,,,,,,reachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15195,4779,19974,28,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,sub-operations-no-first,unavailable,0,,1,6,8,6,1,88135,7993,96128,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,5,6,5,0,75595,11695,87290,27,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-00,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,72202,2203,74405,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,0,0
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,baseline,finish,1,1,,,2,1,0,7129,325,7454,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,no-gold,unavailable,0,,1,6,7,6,0,42413,5576,47989,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33288,605,33893,30,3,3,0,,,,,,,,,,,,reachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,4,1,0,34325,3200,37525,28,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,sub-operations-no-first,unavailable,0,,1,5,7,5,1,72296,6064,78360,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,104606,12151,116757,27,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-01,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,70510,1638,72148,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,1,0
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,baseline,finish,1,1,,,2,1,0,7130,308,7438,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_basis,2,1
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3261,1368,4629,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_basis,2,1
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33314,636,33950,30,3,3,0,,,,,,,,,,,,reachable,resolve_tax_basis,2,1
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,sub-operations-first-only,unavailable,0,,1,2,7,2,1,66593,4321,70914,28,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_basis,2,1
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,sub-operations-no-first,unavailable,0,,1,6,8,6,1,88401,7998,96399,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,2,1
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,105903,15680,121583,27,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_basis,2,1
structural,glm-5.2,finance_ledger-tax_basis-02,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,3,8,3,1,73516,3365,76881,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,2,0
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,baseline,finish,1,1,,,2,1,0,7131,327,7458,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,no-gold,unavailable,0,,1,6,7,6,0,35455,3531,38986,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33367,676,34043,30,3,3,0,,,,,,,,,,,,reachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15154,1559,16713,28,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,sub-operations-no-first,unavailable,0,,1,4,6,4,1,65743,4860,70603,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,6,8,6,1,91560,9557,101117,27,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_basis,0,1
structural,glm-5.2,finance_ledger-tax_basis-03,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,74345,3416,77761,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,0,0
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,baseline,finish,1,1,,,2,1,0,7113,312,7425,10,3,0,0,,,,,,,,,,,,reachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,no-gold,unavailable,0,,1,1,2,1,0,8078,2002,10080,9,3,0,0,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33369,662,34031,30,3,3,0,,,,,,,,,,,,reachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,sub-operations-first-only,unavailable,0,,1,2,7,2,1,65776,3635,69411,28,3,1,2,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,sub-operations-no-first,unavailable,0,,1,4,5,4,0,53685,4636,58321,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,2,3,2,0,27017,4434,31451,27,3,0,3,,,,,,,,,,,,unreachable,resolve_tax_basis,1,1
structural,glm-5.2,finance_ledger-tax_basis-04,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,70330,1611,71941,29,3,2,1,,,,,,,,,,,,unreachable,resolve_tax_basis,1,0
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,baseline,finish,1,1,,,2,1,0,7100,293,7393,10,3,0,0,,,,,,,,,,,,reachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3258,765,4023,9,3,0,0,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33387,602,33989,30,3,3,0,,,,,,,,,,,,reachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15115,1122,16237,28,3,1,2,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,sub-operations-no-first,unavailable,0,,1,4,5,4,0,50547,3823,54370,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7189,1006,8195,27,3,0,3,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-00,,finance_ledger,sub-operations-no-last,unavailable,0,,1,2,5,2,0,42784,3151,45935,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,baseline,finish,1,1,,,2,1,0,7081,273,7354,10,3,0,0,,,,,,,,,,,,reachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3258,681,3939,9,3,0,0,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33142,515,33657,30,3,3,0,,,,,,,,,,,,reachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15082,1140,16222,28,3,1,2,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,sub-operations-no-first,unavailable,0,,1,5,7,5,1,71703,5582,77285,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7189,853,8042,27,3,0,3,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-01,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,77230,3510,80740,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,0
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,baseline,finish,1,1,,,2,1,0,7119,302,7421,10,3,0,0,,,,,,,,,,,,reachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3258,899,4157,9,3,0,0,,,,,,,,,,,,unreachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33362,596,33958,30,3,3,0,,,,,,,,,,,,reachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15107,1487,16594,28,3,1,2,,,,,,,,,,,,unreachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,sub-operations-no-first,unavailable,0,,1,5,7,5,1,77580,11924,89504,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7189,1105,8294,27,3,0,3,,,,,,,,,,,,unreachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-02,,finance_ledger,sub-operations-no-last,unavailable,0,,1,2,3,2,0,23833,1809,25642,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,2,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,baseline,finish,1,1,,,2,1,0,7131,326,7457,10,3,0,0,,,,,,,,,,,,reachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3258,724,3982,9,3,0,0,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33390,589,33979,30,3,3,0,,,,,,,,,,,,reachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15116,1786,16902,28,3,1,2,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,sub-operations-no-first,unavailable,0,,1,6,8,6,1,91918,7805,99723,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7189,750,7939,27,3,0,3,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,1
structural,glm-5.2,finance_ledger-transaction_fee-03,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,76539,3831,80370,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,0,0
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,baseline,finish,1,1,,,2,1,0,7116,318,7434,10,3,0,0,,,,,,,,,,,,reachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,no-gold,unavailable,0,,1,0,1,0,0,3257,738,3995,9,3,0,0,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,sub-operations,finish,1,1,,,4,3,0,33074,596,33670,30,3,3,0,,,,,,,,,,,,reachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,sub-operations-first-only,unavailable,0,,1,1,2,1,0,15092,1688,16780,28,3,1,2,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,sub-operations-no-first,unavailable,0,,1,5,7,5,1,73623,6530,80153,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,7188,1392,8580,27,3,0,3,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,1
structural,glm-5.2,finance_ledger-transaction_fee-04,,finance_ledger,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,71017,1823,72840,29,3,2,1,,,,,,,,,,,,unreachable,resolve_transaction_fee,1,0
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,baseline,finish,1,1,,,2,1,0,8514,394,8908,10,3,0,0,,,,,,,,,,,,reachable,resolve_backorder_priority,0,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,no-gold,unavailable,0,,1,0,1,0,0,3912,856,4768,9,3,0,0,,,,,,,,,,,,unreachable,resolve_backorder_priority,0,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,sub-operations,finish,1,1,,,4,3,0,36425,769,37194,30,3,3,0,,,,,,,,,,,,reachable,resolve_backorder_priority,0,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,sub-operations-first-only,unavailable,0,,1,1,2,1,0,16623,1669,18292,28,3,1,2,,,,,,,,,,,,unreachable,resolve_backorder_priority,0,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,sub-operations-no-first,unavailable,0,,1,2,3,2,0,31448,3487,34935,29,3,2,1,,,,,,,,,,,,unreachable,resolve_backorder_priority,0,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,sub-operations-no-gold,unavailable,0,,1,4,6,4,1,59235,5048,64283,27,3,0,3,,,,,,,,,,,,unreachable,resolve_backorder_priority,0,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-00,,inventory_fulfillment,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,79980,2721,82701,29,3,2,1,,,,,,,,,,,,unreachable,resolve_backorder_priority,0,0
structural,glm-5.2,inventory_fulfillment-backorder_priority-01,,inventory_fulfillment,baseline,finish,1,1,,,2,1,0,8477,388,8865,10,3,0,0,,,,,,,,,,,,reachable,resolve_backorder_priority,1,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-01,,inventory_fulfillment,no-gold,unavailable,0,,1,0,1,0,0,3911,976,4887,9,3,0,0,,,,,,,,,,,,unreachable,resolve_backorder_priority,1,1
structural,glm-5.2,inventory_fulfillment-backorder_priority-01,,inventory_fulfillment,sub-operations,finish,1,1,,,4,3,0,36358,742,37100,30,3,3,0,,,,,,,,,,,,reachable,resolve_backorder_priority,1,1
