model,family,pair_id,case_id,cluster_id,domain,contrast,phenotype,high_margin,low_margin,effect
qwen3-4b,structural,structural:contracts_documents-latest_version-00:sub-operations-no-last:after_penultimate_success,contracts_documents-latest_version-00,resolve_latest_version,contracts_documents,sub-operations-no-last,budget_exhausted,-21.18182544720065,-20.687502761200513,0.49432268600013884
qwen3-4b,structural,structural:contracts_documents-latest_version-01:sub-operations-first-only:after_first_success,contracts_documents-latest_version-01,resolve_latest_version,contracts_documents,sub-operations-first-only,budget_exhausted,-24.911835076382623,-33.667444486577814,-8.755609410195191
qwen3-4b,structural,structural:contracts_documents-latest_version-01:sub-operations-no-first:pre_action,contracts_documents-latest_version-01,resolve_latest_version,contracts_documents,sub-operations-no-first,unavailable,-20.416104640486267,-15.258707063817432,5.157397576668835
qwen3-4b,structural,structural:contracts_documents-latest_version-01:sub-operations-no-gold:pre_action,contracts_documents-latest_version-01,resolve_latest_version,contracts_documents,sub-operations-no-gold,unavailable,-20.416104640486267,-17.694864125101333,2.7212405153849346
qwen3-4b,structural,structural:contracts_documents-latest_version-01:sub-operations-no-last:after_penultimate_success,contracts_documents-latest_version-01,resolve_latest_version,contracts_documents,sub-operations-no-last,budget_exhausted,-37.91129203700948,-20.502492874061126,17.408799162948355
qwen3-4b,structural,structural:contracts_documents-latest_version-03:sub-operations-first-only:after_first_success,contracts_documents-latest_version-03,resolve_latest_version,contracts_documents,sub-operations-first-only,budget_exhausted,-21.22738905864552,-32.292563219772354,-11.065174161126833
qwen3-4b,structural,structural:contracts_documents-latest_version-03:sub-operations-no-first:pre_action,contracts_documents-latest_version-03,resolve_latest_version,contracts_documents,sub-operations-no-first,unavailable,-20.35322954377503,-16.89851508808924,3.4547144556857887
qwen3-4b,structural,structural:contracts_documents-latest_version-03:sub-operations-no-gold:pre_action,contracts_documents-latest_version-03,resolve_latest_version,contracts_documents,sub-operations-no-gold,unavailable,-20.35322954377503,-23.800296042036834,-3.4470664982618047
qwen3-4b,structural,structural:contracts_documents-latest_version-03:sub-operations-no-last:after_penultimate_success,contracts_documents-latest_version-03,resolve_latest_version,contracts_documents,sub-operations-no-last,budget_exhausted,-31.286299454504174,-20.125004753655702,11.161294700848472
qwen3-4b,structural,structural:contracts_documents-latest_version-04:sub-operations-first-only:after_first_success,contracts_documents-latest_version-04,resolve_latest_version,contracts_documents,sub-operations-first-only,budget_exhausted,-26.348806479480935,-31.6536163266615,-5.3048098471805645
qwen3-4b,structural,structural:contracts_documents-latest_version-04:sub-operations-no-first:pre_action,contracts_documents-latest_version-04,resolve_latest_version,contracts_documents,sub-operations-no-first,unavailable,-17.223812008263238,-14.349324166343479,2.874487841919759
qwen3-4b,structural,structural:contracts_documents-latest_version-04:sub-operations-no-gold:pre_action,contracts_documents-latest_version-04,resolve_latest_version,contracts_documents,sub-operations-no-gold,unavailable,-17.223812008263238,-20.04422725152589,-2.8204152432626515
qwen3-4b,structural,structural:contracts_documents-latest_version-04:sub-operations-no-last:after_penultimate_success,contracts_documents-latest_version-04,resolve_latest_version,contracts_documents,sub-operations-no-last,budget_exhausted,-39.09878819543577,-21.000338127991775,18.098450067444
qwen3-4b,structural,structural:contracts_documents-obligation_owner-02:sub-operations-first-only:after_first_success,contracts_documents-obligation_owner-02,resolve_obligation_owner,contracts_documents,sub-operations-first-only,budget_exhausted,-31.911334622270196,-34.716116934649484,-2.804782312379288
qwen3-4b,structural,structural:contracts_documents-obligation_owner-02:sub-operations-no-first:pre_action,contracts_documents-obligation_owner-02,resolve_obligation_owner,contracts_documents,sub-operations-no-first,budget_exhausted,-17.63756259953712,-13.565119620694887,4.072442978842233
qwen3-4b,structural,structural:contracts_documents-obligation_owner-02:sub-operations-no-gold:pre_action,contracts_documents-obligation_owner-02,resolve_obligation_owner,contracts_documents,sub-operations-no-gold,unavailable,-17.63756259953712,-14.863222935929429,2.774339663607691
qwen3-4b,structural,structural:contracts_documents-obligation_owner-02:sub-operations-no-last:after_penultimate_success,contracts_documents-obligation_owner-02,resolve_obligation_owner,contracts_documents,sub-operations-no-last,budget_exhausted,-30.786311434636687,-20.875061398912983,9.911250035723704
qwen3-4b,structural,structural:contracts_documents-obligation_owner-04:sub-operations-first-only:after_first_success,contracts_documents-obligation_owner-04,resolve_obligation_owner,contracts_documents,sub-operations-first-only,budget_exhausted,-32.92037986158642,-24.230141701475112,8.690238160111306
qwen3-4b,structural,structural:contracts_documents-obligation_owner-04:sub-operations-no-first:pre_action,contracts_documents-obligation_owner-04,resolve_obligation_owner,contracts_documents,sub-operations-no-first,unavailable,-18.18813241002688,-17.34221788783634,0.8459145221905402
qwen3-4b,structural,structural:contracts_documents-obligation_owner-04:sub-operations-no-gold:pre_action,contracts_documents-obligation_owner-04,resolve_obligation_owner,contracts_documents,sub-operations-no-gold,unavailable,-18.18813241002688,-12.606499122271678,5.581633287755203
qwen3-4b,structural,structural:contracts_documents-obligation_owner-04:sub-operations-no-last:after_penultimate_success,contracts_documents-obligation_owner-04,resolve_obligation_owner,contracts_documents,sub-operations-no-last,budget_exhausted,-37.41128414426524,-20.06312473675495,17.348159407510288
qwen3-4b,structural,structural:contracts_documents-retention_class-00:sub-operations-first-only:after_first_success,contracts_documents-retention_class-00,resolve_retention_class,contracts_documents,sub-operations-first-only,budget_exhausted,-28.167523155111695,-22.799685692948238,5.3678374621634575
qwen3-4b,structural,structural:contracts_documents-retention_class-00:sub-operations-no-first:pre_action,contracts_documents-retention_class-00,resolve_retention_class,contracts_documents,sub-operations-no-first,unavailable,-18.893920081484914,-14.138442564956868,4.755477516528046
qwen3-4b,structural,structural:contracts_documents-retention_class-00:sub-operations-no-gold:pre_action,contracts_documents-retention_class-00,resolve_retention_class,contracts_documents,sub-operations-no-gold,unavailable,-18.893920081484914,-13.334735761768158,5.559184319716756
qwen3-4b,structural,structural:contracts_documents-retention_class-00:sub-operations-no-last:after_penultimate_success,contracts_documents-retention_class-00,resolve_retention_class,contracts_documents,sub-operations-no-last,unavailable,-39.911288197952445,-20.584023209063773,19.327264988888672
qwen3-4b,structural,structural:contracts_documents-retention_class-02:sub-operations-first-only:after_first_success,contracts_documents-retention_class-02,resolve_retention_class,contracts_documents,sub-operations-first-only,budget_exhausted,-31.286853075850594,-17.81307753512577,13.473775540724823
qwen3-4b,structural,structural:contracts_documents-retention_class-02:sub-operations-no-first:pre_action,contracts_documents-retention_class-02,resolve_retention_class,contracts_documents,sub-operations-no-first,budget_exhausted,-19.17583895223038,-15.641773423477979,3.5340655287524
qwen3-4b,structural,structural:contracts_documents-retention_class-02:sub-operations-no-gold:pre_action,contracts_documents-retention_class-02,resolve_retention_class,contracts_documents,sub-operations-no-gold,unavailable,-19.17583895223038,-13.931030296092068,5.244808656138311
qwen3-4b,structural,structural:contracts_documents-retention_class-02:sub-operations-no-last:after_penultimate_success,contracts_documents-retention_class-02,resolve_retention_class,contracts_documents,sub-operations-no-last,budget_exhausted,-39.16128056535163,-20.312512000415538,18.848768564936094
qwen3-4b,structural,structural:contracts_documents-retention_class-03:sub-operations-first-only:after_first_success,contracts_documents-retention_class-03,resolve_retention_class,contracts_documents,sub-operations-first-only,budget_exhausted,-35.66121620533912,-18.8126120124726,16.848604192866524
qwen3-4b,structural,structural:contracts_documents-retention_class-03:sub-operations-no-first:pre_action,contracts_documents-retention_class-03,resolve_retention_class,contracts_documents,sub-operations-no-first,budget_exhausted,-16.841593937986787,-13.101135469216956,3.7404584687698303
qwen3-4b,structural,structural:contracts_documents-retention_class-03:sub-operations-no-gold:pre_action,contracts_documents-retention_class-03,resolve_retention_class,contracts_documents,sub-operations-no-gold,unavailable,-16.841593937986787,-12.625859276336804,4.215734661649982
qwen3-4b,structural,structural:contracts_documents-retention_class-03:sub-operations-no-last:after_penultimate_success,contracts_documents-retention_class-03,resolve_retention_class,contracts_documents,sub-operations-no-last,budget_exhausted,-31.848796026254178,-20.437510609786052,11.411285416468125
qwen3-4b,structural,structural:contracts_documents-retention_class-04:sub-operations-first-only:after_first_success,contracts_documents-retention_class-04,resolve_retention_class,contracts_documents,sub-operations-first-only,budget_exhausted,-31.095577777313437,-18.502928031746883,12.592649745566554
qwen3-4b,structural,structural:contracts_documents-retention_class-04:sub-operations-no-first:pre_action,contracts_documents-retention_class-04,resolve_retention_class,contracts_documents,sub-operations-no-first,budget_exhausted,-17.953226895340237,-15.911825375114034,2.041401520226202
qwen3-4b,structural,structural:contracts_documents-retention_class-04:sub-operations-no-gold:pre_action,contracts_documents-retention_class-04,resolve_retention_class,contracts_documents,sub-operations-no-gold,unavailable,-17.953226895340237,-16.589714903763706,1.3635119915765301
qwen3-4b,structural,structural:contracts_documents-retention_class-04:sub-operations-no-last:after_penultimate_success,contracts_documents-retention_class-04,resolve_retention_class,contracts_documents,sub-operations-no-last,budget_exhausted,-39.53628629317292,-20.18824948016755,19.348036813005372
qwen3-4b,structural,structural:contracts_documents-section_summary-01:sub-operations-first-only:after_first_success,contracts_documents-section_summary-01,resolve_section_summary,contracts_documents,sub-operations-first-only,budget_exhausted,-32.86743409298381,-26.166404273230057,6.7010298197537495
qwen3-4b,structural,structural:contracts_documents-section_summary-01:sub-operations-no-first:pre_action,contracts_documents-section_summary-01,resolve_section_summary,contracts_documents,sub-operations-no-first,unavailable,-22.0580852697751,-17.54289130668014,4.5151939630949585
qwen3-4b,structural,structural:contracts_documents-section_summary-01:sub-operations-no-gold:pre_action,contracts_documents-section_summary-01,resolve_section_summary,contracts_documents,sub-operations-no-gold,unavailable,-22.0580852697751,-16.870711231626807,5.187374038148292
qwen3-4b,structural,structural:contracts_documents-section_summary-01:sub-operations-no-last:after_penultimate_success,contracts_documents-section_summary-01,resolve_section_summary,contracts_documents,sub-operations-no-last,budget_exhausted,-37.161282359764776,-21.375002380937957,15.786279978826819
qwen3-4b,structural,structural:contracts_documents-section_summary-02:sub-operations-first-only:after_first_success,contracts_documents-section_summary-02,resolve_section_summary,contracts_documents,sub-operations-first-only,budget_exhausted,-32.54265740762293,-25.856163993930032,6.686493413692901
