model_key,family,contrast,split,pair_id,cluster_id,direction,layer,clean_donor_margin,clean_recipient_margin,clean_gap_abs,patched_margin,donor_aligned_effect
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-replace_audit_population_record-01:decoy-observation,compliance-risk-vs-sample,high_to_low,28,22.375,4.75,17.625,20.75,16.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_retention_classification-02:decoy-observation,contracts-retention-vs-section,high_to_low,25,22.0,3.5,18.5,18.875,15.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_account_hold_amount-02:decoy-observation,finance-ledger-vs-hold,high_to_low,32,24.125,6.75,17.375,23.8125,17.0625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_transit_days-04:decoy-observation,procurement-approval-vs-transit,high_to_low,19,20.75,1.875,18.875,7.25,5.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-04:decoy-observation,procurement-contract-vs-receipt,high_to_low,34,23.125,3.875,19.25,22.9375,19.0625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-01:decoy-observation,inventory-source-cost-vs-expiry,high_to_low,23,21.375,0.875,20.5,15.625,14.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_budget_planned_amount-01:decoy-observation,finance-statement-vs-budget,high_to_low,25,23.25,3.5,19.75,19.5,16.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-04:decoy-observation,procurement-performance-vs-expedite,high_to_low,21,22.5625,4.0,18.5625,16.5,12.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-00:decoy-observation,pricing-credit-vs-fx,high_to_low,25,22.5625,0.875,21.6875,18.375,17.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_revision_approval-01:decoy-observation,contracts-deadline-vs-version,high_to_low,29,21.25,2.75,18.5,20.125,17.375
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-02:decoy-observation,workforce-shift-vs-leave,high_to_low,35,22.375,3.0,19.375,22.375,19.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-01:decoy-observation,procurement-contract-vs-receipt,high_to_low,26,22.9375,3.125,19.8125,18.75,15.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_effective_clause_text-01:decoy-observation,contracts-clause-vs-obligation,high_to_low,32,23.625,3.125,20.5,23.375,20.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_citation_target-03:decoy-observation,contracts-citation-vs-signature,high_to_low,23,22.8125,1.625,21.1875,16.0,14.375
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-03:decoy-observation,inventory-priority-vs-pick,high_to_low,35,23.1875,4.625,18.5625,23.1875,18.5625
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-set_currency_exchange_rate-01:decoy-observation,pricing-credit-vs-fx,high_to_low,35,20.75,2.875,17.875,20.75,17.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-00:decoy-observation,procurement-contract-vs-receipt,high_to_low,22,23.125,2.0,21.125,16.125,14.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-00:decoy-observation,support-priority-vs-escalation,high_to_low,23,23.75,6.25,17.5,19.25,13.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_budget_planned_amount-00:decoy-observation,finance-statement-vs-budget,high_to_low,27,24.0,4.25,19.75,21.6875,17.4375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-00:decoy-observation,compliance-role-vs-retention,high_to_low,22,22.3125,5.25,17.0625,16.75,11.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_budget_planned_amount-04:decoy-observation,finance-statement-vs-budget,high_to_low,18,23.5,4.25,19.25,5.75,1.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-01:decoy-observation,pricing-tax-vs-shipping,high_to_low,35,21.25,4.5,16.75,21.25,16.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_badge_validity_days-02:decoy-observation,workforce-oncall-vs-badge,high_to_low,29,19.375,4.875,14.5,18.25,13.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_fx_exchange_rate-04:decoy-observation,finance-fx-vs-payment,high_to_low,25,23.0625,5.75,17.3125,19.125,13.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_risk_matrix_score-02:decoy-observation,compliance-risk-vs-sample,high_to_low,18,22.375,5.0,17.375,6.0,1.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-04:decoy-observation,procurement-certification-vs-quote,high_to_low,23,22.625,3.875,18.75,17.0,13.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-03:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,22,23.875,1.875,22.0,15.625,13.75
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_next_case_action-03:decoy-observation,support-action-vs-channel,high_to_low,35,23.3125,7.875,15.4375,23.3125,15.4375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-00:decoy-observation,workforce-shift-vs-leave,high_to_low,33,21.625,1.25,20.375,21.4375,20.1875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-04:decoy-observation,pricing-tax-vs-shipping,high_to_low,25,21.125,4.0,17.125,17.0,13.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_revision_approval-04:decoy-observation,contracts-deadline-vs-version,high_to_low,21,22.4375,3.875,18.5625,16.375,12.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-03:decoy-observation,workforce-overtime-vs-delegation,high_to_low,30,20.875,2.25,18.625,20.375,18.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation,support-owner-vs-sla,high_to_low,35,23.3125,5.625,17.6875,23.3125,17.6875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_certification_level-04:decoy-observation,procurement-certification-vs-quote,high_to_low,33,22.1875,2.625,19.5625,21.75,19.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-04:decoy-observation,support-priority-vs-escalation,high_to_low,26,23.875,6.375,17.5,20.75,14.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-00:decoy-observation,inventory-priority-vs-pick,high_to_low,27,24.0,4.5,19.5,21.375,16.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_list_price-02:decoy-observation,pricing-list-vs-margin,high_to_low,21,22.9375,3.375,19.5625,15.625,12.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-01:decoy-observation,workforce-shift-vs-leave,high_to_low,35,23.5,2.25,21.25,23.5,21.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-00:decoy-observation,compliance-role-vs-retention,high_to_low,20,22.25,5.0,17.25,14.25,9.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_priority-01:decoy-observation,support-priority-vs-escalation,high_to_low,21,23.75,5.625,18.125,17.5,11.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_service_fee_value-01:decoy-observation,pricing-fee-vs-discount,high_to_low,27,21.5,5.125,16.375,19.25,14.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-01:decoy-observation,pricing-credit-vs-fx,high_to_low,28,22.375,4.625,17.75,20.625,16.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_oncall_capacity-02:decoy-observation,workforce-oncall-vs-badge,high_to_low,33,20.0,5.0,15.0,19.875,14.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_effective_clause_text-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,34,24.1875,1.75,22.4375,23.875,22.125
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-contracts_documents-set_contract_deadline_offset-02:decoy-observation,contracts-deadline-vs-version,high_to_low,35,23.1875,1.875,21.3125,23.1875,21.3125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-02:decoy-observation,finance-fx-vs-payment,high_to_low,32,22.875,6.375,16.5,22.0625,15.6875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation,procurement-contract-vs-receipt,high_to_low,34,22.3125,1.75,20.5625,22.125,20.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,high_to_low,29,22.5625,6.625,15.9375,21.6875,15.0625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_audit_event_reference-04:decoy-observation,finance-journal-vs-audit-event,high_to_low,26,23.375,6.25,17.125,20.25,14.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_performance_value-01:decoy-observation,procurement-performance-vs-expedite,high_to_low,26,21.9375,4.0,17.9375,18.625,14.625
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-set_service_fee_value-02:decoy-observation,pricing-fee-vs-discount,high_to_low,35,22.0,3.625,18.375,22.0,18.375
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-workforce_access-set_oncall_capacity-03:decoy-observation,workforce-oncall-vs-badge,high_to_low,35,21.875,1.25,20.625,21.625,20.375
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-finance_ledger-record_tax_basis-02:decoy-observation,finance-fee-vs-tax-basis,high_to_low,35,24.125,5.875,18.25,24.125,18.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation,pricing-credit-vs-fx,high_to_low,23,22.5,3.75,18.75,16.375,12.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-03:decoy-observation,contracts-retention-vs-section,high_to_low,28,21.625,2.875,18.75,20.125,17.25
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_performance_value-01:decoy-observation,procurement-performance-vs-expedite,high_to_low,25,21.9375,4.0,17.9375,18.375,14.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-record_tax_basis-00:decoy-observation,finance-fee-vs-tax-basis,high_to_low,18,24.6875,4.875,19.8125,6.875,2.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_exception_extension_days-02:decoy-observation,compliance-control-vs-exception,high_to_low,28,22.4375,2.875,19.5625,20.75,17.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_certification_level-00:decoy-observation,procurement-certification-vs-quote,high_to_low,18,23.375,0.25,23.125,2.75,2.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation,support-owner-vs-sla,high_to_low,18,23.3125,5.625,17.6875,9.5,3.875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-01:decoy-observation,compliance-owner-vs-filing,high_to_low,28,23.125,3.125,20.0,22.0625,18.9375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-01:decoy-observation,workforce-access-vs-role,high_to_low,28,22.75,3.125,19.625,21.3125,18.1875
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-02:decoy-observation,inventory-reservation-vs-count,high_to_low,33,22.1875,2.125,20.0625,22.0625,19.9375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-04:decoy-observation,procurement-certification-vs-quote,high_to_low,30,22.625,3.875,18.75,22.0,18.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-02:decoy-observation,procurement-contract-vs-receipt,high_to_low,28,22.3125,1.75,20.5625,20.75,19.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-02:decoy-observation,compliance-owner-vs-filing,high_to_low,27,22.3125,4.625,17.6875,20.0,15.375
qwen3-4b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-customer_support-set_sla_duration_minutes-02:decoy-observation,support-owner-vs-sla,high_to_low,35,22.75,4.125,18.625,22.75,18.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-02:decoy-observation,support-action-vs-channel,high_to_low,29,22.4375,5.875,16.5625,21.5,15.625
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-04:decoy-observation,finance-fx-vs-payment,high_to_low,25,23.6875,5.875,17.8125,19.375,13.5
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_fx_exchange_rate-04:decoy-observation,finance-fx-vs-payment,high_to_low,27,23.0625,5.75,17.3125,20.125,14.375
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-02:decoy-observation,inventory-priority-vs-pick,high_to_low,24,22.3125,6.75,15.5625,17.875,11.125
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,31,22.9375,2.625,20.3125,22.625,20.0
qwen3-4b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-03:decoy-observation,workforce-access-vs-role,high_to_low,28,23.4375,2.0,21.4375,21.125,19.125
