family,model_key,pair_id,cluster_id,control,direction,activation_donor_pair_id,clean_recipient_margin,clean_reference_paired_donor_margin,patched_margin,donor_aligned_effect,clean_gap_abs
structural,qwen3-8b,structural:compliance_audit-exception_expiry-03:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,same_condition_token_matched,high_to_low,structural:compliance_audit-audit_sample-03:sub-operations-no-last:after_penultimate_success,-15.25,18.25,2.5,17.75,33.5
structural,qwen3-8b,structural:compliance_audit-risk_rating-03:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,same_condition_token_matched,high_to_low,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,-3.25,30.375,-13.0,-9.75,33.625
structural,qwen3-8b,structural:contracts_documents-retention_class-00:sub-operations-no-last:after_penultimate_success,resolve_retention_class,same_condition_token_matched,high_to_low,structural:contracts_documents-citation_target-03:sub-operations-no-last:after_penultimate_success,9.75,27.125,-15.75,-25.5,17.375
structural,qwen3-8b,structural:contracts_documents-section_summary-03:sub-operations-no-last:after_penultimate_success,resolve_section_summary,same_condition_token_matched,high_to_low,structural:contracts_documents-retention_class-04:sub-operations-no-last:after_penultimate_success,-17.5,21.0,-7.5,10.0,38.5
structural,qwen3-8b,structural:finance_ledger-budget_variance-00:sub-operations-no-last:after_penultimate_success,resolve_budget_variance,same_condition_token_matched,high_to_low,structural:finance_ledger-transaction_fee-00:sub-operations-no-last:after_penultimate_success,-7.5,33.875,18.75,26.25,41.375
structural,qwen3-8b,structural:compliance_audit-audit_sample-03:sub-operations-no-last:after_penultimate_success,resolve_audit_sample,same_condition_token_matched,high_to_low,structural:compliance_audit-exception_expiry-03:sub-operations-no-last:after_penultimate_success,2.5,26.0,-15.25,-17.75,23.5
structural,qwen3-8b,structural:compliance_audit-risk_rating-01:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,same_condition_token_matched,high_to_low,structural:compliance_audit-policy_applicability-02:sub-operations-no-last:after_penultimate_success,-5.5,33.625,-12.25,-6.75,39.125
structural,qwen3-8b,structural:procurement_suppliers-vendor_score-02:sub-operations-no-last:after_penultimate_success,resolve_vendor_score,same_condition_token_matched,high_to_low,structural:procurement_suppliers-lead_time-02:sub-operations-no-last:after_penultimate_success,-13.25,22.0,7.25,20.5,35.25
structural,qwen3-8b,structural:finance_ledger-fx_settlement-04:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,same_condition_token_matched,high_to_low,structural:finance_ledger-book_balance-00:sub-operations-no-last:after_penultimate_success,6.75,26.375,-2.25,-9.0,19.625
structural,qwen3-8b,structural:workforce_access-shift_eligibility-00:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,same_condition_token_matched,high_to_low,structural:workforce_access-oncall_assignment-02:sub-operations-no-last:after_penultimate_success,16.25,37.25,-7.25,-23.5,21.0
structural,qwen3-8b,structural:customer_support-refund_eligibility-00:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,same_condition_token_matched,high_to_low,structural:customer_support-escalation_target-03:sub-operations-no-last:after_penultimate_success,-14.25,22.25,1.0,15.25,36.5
structural,qwen3-8b,structural:customer_support-contact_channel-01:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,same_condition_token_matched,high_to_low,structural:customer_support-next_action-04:sub-operations-no-last:after_penultimate_success,-11.75,24.25,-16.25,-4.5,36.0
structural,qwen3-8b,structural:inventory_fulfillment-capacity_utilization-01:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-expiry_risk-02:sub-operations-no-last:after_penultimate_success,-18.0,30.875,6.5,24.5,48.875
structural,qwen3-8b,structural:customer_support-case_owner-03:sub-operations-no-last:after_penultimate_success,resolve_case_owner,same_condition_token_matched,high_to_low,structural:customer_support-case_priority-02:sub-operations-no-last:after_penultimate_success,8.0,32.125,6.0,-2.0,24.125
structural,qwen3-8b,structural:compliance_audit-filing_readiness-03:sub-operations-no-last:after_penultimate_success,resolve_filing_readiness,same_condition_token_matched,high_to_low,structural:compliance_audit-remediation_owner-04:sub-operations-no-last:after_penultimate_success,-1.25,24.0,-16.5,-15.25,25.25
structural,qwen3-8b,structural:finance_ledger-fx_settlement-00:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,same_condition_token_matched,high_to_low,structural:finance_ledger-book_balance-00:sub-operations-no-last:after_penultimate_success,-8.0,30.375,-2.25,5.75,38.375
structural,qwen3-8b,structural:workforce_access-training_requirement-02:sub-operations-no-last:after_penultimate_success,resolve_training_requirement,same_condition_token_matched,high_to_low,structural:workforce_access-oncall_assignment-01:sub-operations-no-last:after_penultimate_success,3.75,27.25,-4.5,-8.25,23.5
structural,qwen3-8b,structural:contracts_documents-section_summary-04:sub-operations-no-last:after_penultimate_success,resolve_section_summary,same_condition_token_matched,high_to_low,structural:contracts_documents-retention_class-02:sub-operations-no-last:after_penultimate_success,-12.75,20.5,-12.0,0.75,33.25
structural,qwen3-8b,structural:contracts_documents-citation_target-03:sub-operations-no-last:after_penultimate_success,resolve_citation_target,same_condition_token_matched,high_to_low,structural:contracts_documents-retention_class-00:sub-operations-no-last:after_penultimate_success,-15.75,22.5,9.75,25.5,38.25
structural,qwen3-8b,structural:contracts_documents-contract_deadline-02:sub-operations-no-last:after_penultimate_success,resolve_contract_deadline,same_condition_token_matched,high_to_low,structural:contracts_documents-citation_target-04:sub-operations-no-last:after_penultimate_success,6.5,22.5,-17.25,-23.75,16.0
structural,qwen3-8b,structural:procurement_suppliers-expedite_decision-02:sub-operations-no-last:after_penultimate_success,resolve_expedite_decision,same_condition_token_matched,high_to_low,structural:procurement_suppliers-contract_compliance-03:sub-operations-no-last:after_penultimate_success,-12.75,26.875,-21.0,-8.25,39.625
structural,qwen3-8b,structural:inventory_fulfillment-replenishment_source-03:sub-operations-no-last:after_penultimate_success,resolve_replenishment_source,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-pick_location-03:sub-operations-no-last:after_penultimate_success,-5.0,35.375,-19.75,-14.75,40.375
structural,qwen3-8b,structural:contracts_documents-signature_status-00:sub-operations-no-last:after_penultimate_success,resolve_signature_status,same_condition_token_matched,high_to_low,structural:contracts_documents-section_summary-04:sub-operations-no-last:after_penultimate_success,-17.0,23.0,-12.75,4.25,40.0
structural,qwen3-8b,structural:workforce_access-access_decision-00:sub-operations-no-last:after_penultimate_success,resolve_access_decision,same_condition_token_matched,high_to_low,structural:workforce_access-training_requirement-04:sub-operations-no-last:after_penultimate_success,-13.25,36.75,-4.5,8.75,50.0
structural,qwen3-8b,structural:contracts_documents-obligation_owner-04:sub-operations-no-last:after_penultimate_success,resolve_obligation_owner,same_condition_token_matched,high_to_low,structural:contracts_documents-citation_target-03:sub-operations-no-last:after_penultimate_success,-14.0,27.5,-15.75,-1.75,41.5
structural,qwen3-8b,structural:compliance_audit-remediation_owner-00:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,same_condition_token_matched,high_to_low,structural:compliance_audit-policy_applicability-03:sub-operations-no-last:after_penultimate_success,-16.75,11.75,-12.0,4.75,28.5
structural,qwen3-8b,structural:finance_ledger-reconciliation_status-04:sub-operations-no-last:after_penultimate_success,resolve_reconciliation_status,same_condition_token_matched,high_to_low,structural:finance_ledger-book_balance-02:sub-operations-no-last:after_penultimate_success,-6.75,26.5,-21.5,-14.75,33.25
structural,qwen3-8b,structural:finance_ledger-fx_settlement-01:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,same_condition_token_matched,high_to_low,structural:finance_ledger-book_balance-03:sub-operations-no-last:after_penultimate_success,-5.0,27.375,-5.75,-0.75,32.375
structural,qwen3-8b,structural:pricing_billing-margin_floor-01:sub-operations-no-last:after_penultimate_success,resolve_margin_floor,same_condition_token_matched,high_to_low,structural:pricing_billing-currency_amount-00:sub-operations-no-last:after_penultimate_success,-5.0,25.0,-20.75,-15.75,30.0
structural,qwen3-8b,structural:procurement_suppliers-contract_compliance-03:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,same_condition_token_matched,high_to_low,structural:procurement_suppliers-purchase_limit-03:sub-operations-no-last:after_penultimate_success,-21.0,33.875,-16.0,5.0,54.875
structural,qwen3-8b,structural:customer_support-contact_channel-04:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,same_condition_token_matched,high_to_low,structural:customer_support-next_action-04:sub-operations-no-last:after_penultimate_success,-13.75,8.5,-16.25,-2.5,22.25
structural,qwen3-8b,structural:customer_support-next_action-01:sub-operations-no-last:after_penultimate_success,resolve_next_action,same_condition_token_matched,high_to_low,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,-13.75,29.25,-4.0,9.75,43.0
structural,qwen3-8b,structural:pricing_billing-currency_amount-04:sub-operations-no-last:after_penultimate_success,resolve_currency_amount,same_condition_token_matched,high_to_low,structural:pricing_billing-promotional_price-00:sub-operations-no-last:after_penultimate_success,-20.0,13.5,12.25,32.25,33.5
structural,qwen3-8b,structural:compliance_audit-exception_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,same_condition_token_matched,high_to_low,structural:compliance_audit-audit_sample-03:sub-operations-no-last:after_penultimate_success,-10.0,24.0,2.5,12.5,34.0
structural,qwen3-8b,structural:contracts_documents-retention_class-02:sub-operations-no-last:after_penultimate_success,resolve_retention_class,same_condition_token_matched,high_to_low,structural:contracts_documents-section_summary-04:sub-operations-no-last:after_penultimate_success,-12.0,21.625,-12.75,-0.75,33.625
structural,qwen3-8b,structural:compliance_audit-risk_rating-00:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,same_condition_token_matched,high_to_low,structural:compliance_audit-audit_sample-02:sub-operations-no-last:after_penultimate_success,12.25,31.625,1.0,-11.25,19.375
structural,qwen3-8b,structural:contracts_documents-citation_target-01:sub-operations-no-last:after_penultimate_success,resolve_citation_target,same_condition_token_matched,high_to_low,structural:contracts_documents-section_summary-01:sub-operations-no-last:after_penultimate_success,-14.25,31.0,-16.75,-2.5,45.25
structural,qwen3-8b,structural:contracts_documents-effective_clause-00:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,same_condition_token_matched,high_to_low,structural:contracts_documents-contract_deadline-02:sub-operations-no-last:after_penultimate_success,3.25,27.75,6.5,3.25,24.5
structural,qwen3-8b,structural:workforce_access-shift_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_shift_eligibility,same_condition_token_matched,high_to_low,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,3.0,41.375,-19.75,-22.75,38.375
structural,qwen3-8b,structural:contracts_documents-citation_target-04:sub-operations-no-last:after_penultimate_success,resolve_citation_target,same_condition_token_matched,high_to_low,structural:contracts_documents-section_summary-02:sub-operations-no-last:after_penultimate_success,-17.25,29.25,-19.0,-1.75,46.5
structural,qwen3-8b,structural:inventory_fulfillment-pick_location-01:sub-operations-no-last:after_penultimate_success,resolve_pick_location,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-backorder_priority-04:sub-operations-no-last:after_penultimate_success,-20.5,33.375,-3.5,17.0,53.875
structural,qwen3-8b,structural:inventory_fulfillment-reorder_quantity-01:sub-operations-no-last:after_penultimate_success,resolve_reorder_quantity,same_condition_token_matched,high_to_low,structural:inventory_fulfillment-expiry_risk-01:sub-operations-no-last:after_penultimate_success,4.5,34.0,3.25,-1.25,29.5
